artist,date,rank,title,weeks
Halsey,2017-10-21,49,Bad At Love,49
Childish Gambino,2017-10-21,50,Redbone,12
Thomas Rhett,2017-10-21,51,Unforgettable,47
Travis Scott,2017-10-21,52,Butterfly Effect,52
Marshmello,2017-10-21,53,Silence,42
Justin Bieber,2017-10-21,54,Friends,20
Macklemore,2017-10-21,55,Glorious,49
Kodak Black,2017-10-21,56,Roll In Peace,53
Lil Uzi Vert,2017-10-21,57,The Way Life Goes,39
Tay-K,2017-10-21,58,The Race,44
G-Eazy,2017-10-21,59,No Limit,59
Kodak Black,2017-10-21,60,Transportin',46
Jon Pardi,2017-10-21,61,Heartache On The Dance Floor,47
Xxxtentacion,2017-10-21,62,Jocelyn Flores,31
Kenny Chesney,2017-10-21,63,All The Pretty Girls,63
2 Chainz,2017-10-21,64,It's A Vibe,44
Lanco,2017-10-21,65,Greatest Love Story,65
Calvin Harris,2017-10-21,66,Feels,20
Jason Aldean,2017-10-21,67,They Don't Know,67
Bhad Bhabie,2017-10-21,68,Hi Bich,68
Chris Brown,2017-10-21,69,Pills And Automobiles,69
Zayn,2017-10-21,70,Dusk Till Dawn,44
Carly Pearce,2017-10-21,71,Every Little Thing,71
Kelly Clarkson,2017-10-21,72,Love So Soft,62
Xxxtentacion,2017-10-21,73,Fuck Love,41
A Boogie Wit Da Hoodie,2017-10-21,74,No Promises,74
A Boogie Wit Da Hoodie,2017-10-21,75,Say A',75
Wisin,2017-10-21,76,Escapate Conmigo,63
Jacquees,2017-10-21,77,B.E.D.,69
Young Thug,2017-10-21,78,Relationship,78
Lil Uzi Vert,2017-10-21,79,Sauce It Up,49
Luke Bryan,2017-10-21,80,Light It Up,76
Kip Moore,2017-10-21,81,More Girls Like You,81
Chris Janson,2017-10-21,82,Fix A Drink,81
Blake Shelton,2017-10-21,83,I'll Name The Dogs,73
A Boogie Wit Da Hoodie,2017-10-21,84,Undefeated,84
Maren Morris,2017-10-21,85,I Could Use A Love Song,85
A Boogie Wit Da Hoodie,2017-10-21,86,Beast Mode,86
BTS,2017-10-21,87,DNA,67
Brothers Osborne,2017-10-21,88,It Ain't My Fault,79
Chris Brown,2017-10-21,89,Questions,84
Hailee Steinfeld,2017-10-21,90,Let Me Go,90
Brett Young,2017-10-21,91,Like I Loved You,91
Old Dominion,2017-10-21,92,No Such Thing As A Broken Heart,46
Billy Currington,2017-10-21,93,Do I Make You Wanna,47
Chris Young,2017-10-21,94,Losing Sleep,94
Post Malone,2017-10-21,95,Go Flex,94
Miguel,2017-10-21,96,Sky Walker,96
A$AP Ferg,2017-10-21,97,Plain Jane,97
Florida Georgia Line,2017-10-21,98,Smooth,98
Eric Church,2017-10-21,99,Round Here Buzz,97
Meek Mill,2017-10-21,100,Whatever You Need,51
Cardi B,2017-10-14,1,Bodak Yellow (Money Moves),1
Post Malone,2017-10-14,2,Rockstar,2
Taylor Swift,2017-10-14,3,Look What You Made Me Do,1
Logic,2017-10-14,4,1-800-273-8255,3
Luis Fonsi,2017-10-14,5,Despacito,1
French Montana,2017-10-14,6,Unforgettable,3
Portugal. The Man,2017-10-14,7,Feel It Still,7
Imagine Dragons,2017-10-14,8,Believer,4
Yo Gotti,2017-10-14,9,Rake It Up,8
Demi Lovato,2017-10-14,10,Sorry Not Sorry,10
Charlie Puth,2017-10-14,11,Attention,5
Liam Payne,2017-10-14,12,Strip That Down,10
Niall Horan,2017-10-14,13,Slow Hands,11
Sam Smith,2017-10-14,14,Too Good At Goodbyes,5
21 Savage,2017-10-14,15,Bank Account,12
Shawn Mendes,2017-10-14,16,There's Nothing Holdin' Me Back,6
Imagine Dragons,2017-10-14,17,Thunder,17
DJ Khaled,2017-10-14,18,Wild Thoughts,2
Ed Sheeran,2017-10-14,19,Shape Of You,1
Maroon 5,2017-10-14,20,What Lovers Do,20
J. Balvin,2017-10-14,21,Mi Gente,19
Bruno Mars,2017-10-14,22,That's What I Like,1
Gucci Mane,2017-10-14,23,I Get The Bag,22
Ke$ha,2017-10-14,24,Praying,22
Khalid,2017-10-14,25,Young Dumb & Broke,25
Sam Hunt,2017-10-14,26,Body Like A Back Road,6
Lil Uzi Vert,2017-10-14,27,XO Tour Llif3,7
Kendrick Lamar,2017-10-14,28,Humble.,1
P!nk,2017-10-14,29,What About Us,26
The Chainsmokers,2017-10-14,30,Something Just Like This,3
Kane Brown,2017-10-14,31,What Ifs,31
SZA,2017-10-14,32,Love Galore,32
Khalid,2017-10-14,33,Location,16
James Arthur,2017-10-14,34,Say You Won't Let Go,11
Post Malone,2017-10-14,35,Congratulations,8
Justin Bieber,2017-10-14,36,Friends,20
Dustin Lynch,2017-10-14,37,Small Town Boy,36
Kendrick Lamar,2017-10-14,38,Loyalty.,14
Taylor Swift,2017-10-14,39,...Ready For It?,4
Luke Combs,2017-10-14,40,When It Rains It Pours,40
Cheat Codes,2017-10-14,41,No Promises,39
DJ Khaled,2017-10-14,42,I'm The One,1
Childish Gambino,2017-10-14,43,Redbone,12
Camila Cabello,2017-10-14,44,Havana,44
Goldlink,2017-10-14,45,Crew,45
Blackbear,2017-10-14,46,Do Re Mi,46
Zedd,2017-10-14,47,Stay,7
Dua Lipa,2017-10-14,48,New Rules,48
Macklemore,2017-10-14,49,Glorious,49
SZA,2017-10-14,50,The Weekend,50
Thomas Rhett,2017-10-14,51,Unforgettable,47
Lil Pump,2017-10-14,52,Gucci Gang,52
Calvin Harris,2017-10-14,53,Feels,20
Travis Scott,2017-10-14,54,Butterfly Effect,54
Marshmello,2017-10-14,55,Silence,42
Jon Pardi,2017-10-14,56,Heartache On The Dance Floor,47
Halsey,2017-10-14,57,Bad At Love,57
Ed Sheeran,2017-10-14,58,Perfect,37
Tay-K,2017-10-14,59,The Race,44
Lil Uzi Vert,2017-10-14,60,The Way Life Goes,39
Kodak Black,2017-10-14,61,Roll In Peace,53
Kodak Black,2017-10-14,62,Transportin',46
Kenny Chesney,2017-10-14,63,All The Pretty Girls,63
Xxxtentacion,2017-10-14,64,Jocelyn Flores,31
Post Malone,2017-10-14,65,I Fall Apart,65
2 Chainz,2017-10-14,66,It's A Vibe,44
BTS,2017-10-14,67,DNA,67
Xxxtentacion,2017-10-14,68,Fuck Love,41
Zayn,2017-10-14,69,Dusk Till Dawn,44
Macklemore,2017-10-14,70,Good Old Days,70
Lanco,2017-10-14,71,Greatest Love Story,71
Carly Pearce,2017-10-14,72,Every Little Thing,72
Jason Aldean,2017-10-14,73,They Don't Know,73
Kelly Clarkson,2017-10-14,74,Love So Soft,62
Chris Brown,2017-10-14,75,Pills And Automobiles,75
Wisin,2017-10-14,76,Escapate Conmigo,63
Jacquees,2017-10-14,77,B.E.D.,69
G-Eazy,2017-10-14,78,No Limit,78
Lil Uzi Vert,2017-10-14,79,Sauce It Up,49
Maluma,2017-10-14,80,Felices Los 4,48
Chris Janson,2017-10-14,81,Fix A Drink,81
Luke Bryan,2017-10-14,82,Light It Up,76
Blake Shelton,2017-10-14,83,I'll Name The Dogs,73
Kip Moore,2017-10-14,84,More Girls Like You,82
Old Dominion,2017-10-14,85,No Such Thing As A Broken Heart,46
Maren Morris,2017-10-14,86,I Could Use A Love Song,86
Young Thug,2017-10-14,87,Relationship,82
Louis Tomlinson,2017-10-14,88,Back To You,40
Brothers Osborne,2017-10-14,89,It Ain't My Fault,79
Meek Mill,2017-10-14,90,Whatever You Need,51
Chris Brown,2017-10-14,91,Questions,84
Gucci Mane,2017-10-14,92,Curve,67
Billy Currington,2017-10-14,93,Do I Make You Wanna,47
Chris Young,2017-10-14,94,Losing Sleep,94
Brett Young,2017-10-14,95,Like I Loved You,95
Selena Gomez,2017-10-14,96,Fetish,27
Eric Church,2017-10-14,97,Round Here Buzz,97
A$AP Ferg,2017-10-14,98,Plain Jane,98
The Revivalists,2017-10-14,99,Wish I Knew You,84
Post Malone,2017-10-14,100,Go Flex,94
Cardi B,2017-10-07,1,Bodak Yellow (Money Moves),1
Post Malone,2017-10-07,2,Rockstar,2
Taylor Swift,2017-10-07,3,Look What You Made Me Do,1
Logic,2017-10-07,4,1-800-273-8255,3
Luis Fonsi,2017-10-07,5,Despacito,1
French Montana,2017-10-07,6,Unforgettable,3
Imagine Dragons,2017-10-07,7,Believer,4
Yo Gotti,2017-10-07,8,Rake It Up,8
Charlie Puth,2017-10-07,9,Attention,5
Portugal. The Man,2017-10-07,10,Feel It Still,10
Niall Horan,2017-10-07,11,Slow Hands,11
DJ Khaled,2017-10-07,12,Wild Thoughts,2
Liam Payne,2017-10-07,13,Strip That Down,10
Shawn Mendes,2017-10-07,14,There's Nothing Holdin' Me Back,6
Demi Lovato,2017-10-07,15,Sorry Not Sorry,13
Sam Smith,2017-10-07,16,Too Good At Goodbyes,5
21 Savage,2017-10-07,17,Bank Account,12
Ed Sheeran,2017-10-07,18,Shape Of You,1
J. Balvin,2017-10-07,19,Mi Gente,19
Bruno Mars,2017-10-07,20,That's What I Like,1
Lil Uzi Vert,2017-10-07,21,XO Tour Llif3,7
Gucci Mane,2017-10-07,22,I Get The Bag,22
Maroon 5,2017-10-07,23,What Lovers Do,23
Sam Hunt,2017-10-07,24,Body Like A Back Road,6
Kendrick Lamar,2017-10-07,25,Humble.,1
P!nk,2017-10-07,26,What About Us,26
Khalid,2017-10-07,27,Young Dumb & Broke,26
Ke$ha,2017-10-07,28,Praying,22
The Chainsmokers,2017-10-07,29,Something Just Like This,3
Imagine Dragons,2017-10-07,30,Thunder,30
Khalid,2017-10-07,31,Location,16
Kane Brown,2017-10-07,32,What Ifs,32
SZA,2017-10-07,33,Love Galore,33
Taylor Swift,2017-10-07,34,...Ready For It?,4
Justin Bieber,2017-10-07,35,Friends,20
Post Malone,2017-10-07,36,Congratulations,8
James Arthur,2017-10-07,37,Say You Won't Let Go,11
Childish Gambino,2017-10-07,38,Redbone,12
DJ Khaled,2017-10-07,39,I'm The One,1
Dustin Lynch,2017-10-07,40,Small Town Boy,36
Kendrick Lamar,2017-10-07,41,Loyalty.,14
Zedd,2017-10-07,42,Stay,7
Calvin Harris,2017-10-07,43,Feels,20
Luke Combs,2017-10-07,44,When It Rains It Pours,44
Cheat Codes,2017-10-07,45,No Promises,39
Goldlink,2017-10-07,46,Crew,46
Jon Pardi,2017-10-07,47,Heartache On The Dance Floor,47
Future,2017-10-07,48,Mask Off,5
Thomas Rhett,2017-10-07,49,Unforgettable,47
Xxxtentacion,2017-10-07,50,Jocelyn Flores,31
Blackbear,2017-10-07,51,Do Re Mi,50
SZA,2017-10-07,52,The Weekend,52
Dua Lipa,2017-10-07,53,New Rules,53
Tay-K,2017-10-07,54,The Race,44
Kodak Black,2017-10-07,55,Transportin',46
Marshmello,2017-10-07,56,Silence,42
Travis Scott,2017-10-07,57,Butterfly Effect,55
Lil Uzi Vert,2017-10-07,58,The Way Life Goes,39
Kodak Black,2017-10-07,59,Roll In Peace,53
2 Chainz,2017-10-07,60,It's A Vibe,44
Halsey,2017-10-07,61,Bad At Love,61
Macklemore,2017-10-07,62,Glorious,62
Zayn,2017-10-07,63,Dusk Till Dawn,44
Camila Cabello,2017-10-07,64,Havana,64
Xxxtentacion,2017-10-07,65,Fuck Love,41
Niall Horan,2017-10-07,66,Too Much To Ask,66
Gucci Mane,2017-10-07,67,Curve,67
Kenny Chesney,2017-10-07,68,All The Pretty Girls,66
Lil Uzi Vert,2017-10-07,69,Sauce It Up,49
Wisin,2017-10-07,70,Escapate Conmigo,63
Lil Pump,2017-10-07,71,Gucci Gang,71
Maluma,2017-10-07,72,Felices Los 4,48
Jacquees,2017-10-07,73,B.E.D.,69
Jason Aldean,2017-10-07,74,They Don't Know,74
Lanco,2017-10-07,75,Greatest Love Story,75
Carly Pearce,2017-10-07,76,Every Little Thing,76
Old Dominion,2017-10-07,77,No Such Thing As A Broken Heart,46
Louis Tomlinson,2017-10-07,78,Back To You,40
Chris Brown,2017-10-07,79,Pills And Automobiles,79
Meek Mill,2017-10-07,80,Whatever You Need,51
Kelly Clarkson,2017-10-07,81,Love So Soft,62
Young Thug,2017-10-07,82,Relationship,82
Kip Moore,2017-10-07,83,More Girls Like You,82
Chris Brown,2017-10-07,84,Questions,84
BTS,2017-10-07,85,DNA,85
Luke Bryan,2017-10-07,86,Light It Up,76
Selena Gomez,2017-10-07,87,Fetish,27
Blake Shelton,2017-10-07,88,I'll Name The Dogs,73
Ed Sheeran,2017-10-07,89,Perfect,37
Maren Morris,2017-10-07,90,I Could Use A Love Song,90
Brothers Osborne,2017-10-07,91,It Ain't My Fault,79
Lorde,2017-10-07,92,Homemade Dynamite,92
Midland,2017-10-07,93,Drinkin' Problem,45
Chris Janson,2017-10-07,94,Fix A Drink,94
Billy Currington,2017-10-07,95,Do I Make You Wanna,47
Xxxtentacion,2017-10-07,96,Everybody Dies In Their Nightmares,54
G-Eazy,2017-10-07,97,No Limit,85
Bhad Bhabie,2017-10-07,98,These Heaux,77
The Revivalists,2017-10-07,99,Wish I Knew You,84
Metro Boomin,2017-10-07,100,No Complaints,71
Taylor Swift,2017-09-30,1,Look What You Made Me Do,1
Cardi B,2017-09-30,2,Bodak Yellow (Money Moves),2
Logic,2017-09-30,3,1-800-273-8255,3
Luis Fonsi,2017-09-30,4,Despacito,1
Sam Smith,2017-09-30,5,Too Good At Goodbyes,5
DJ Khaled,2017-09-30,6,Wild Thoughts,2
French Montana,2017-09-30,7,Unforgettable,3
Charlie Puth,2017-09-30,8,Attention,5
Imagine Dragons,2017-09-30,9,Believer,4
Shawn Mendes,2017-09-30,10,There's Nothing Holdin' Me Back,6
Niall Horan,2017-09-30,11,Slow Hands,11
Liam Payne,2017-09-30,12,Strip That Down,10
Demi Lovato,2017-09-30,13,Sorry Not Sorry,13
Portugal. The Man,2017-09-30,14,Feel It Still,14
21 Savage,2017-09-30,15,Bank Account,12
Yo Gotti,2017-09-30,16,Rake It Up,10
Ed Sheeran,2017-09-30,17,Shape Of You,1
Bruno Mars,2017-09-30,18,That's What I Like,1
J. Balvin,2017-09-30,19,Mi Gente,19
Lil Uzi Vert,2017-09-30,20,XO Tour Llif3,7
Taylor Swift,2017-09-30,21,...Ready For It?,4
Sam Hunt,2017-09-30,22,Body Like A Back Road,6
Kendrick Lamar,2017-09-30,23,Humble.,1
Gucci Mane,2017-09-30,24,I Get The Bag,24
Ke$ha,2017-09-30,25,Praying,22
Khalid,2017-09-30,26,Young Dumb & Broke,26
The Chainsmokers,2017-09-30,27,Something Just Like This,3
Khalid,2017-09-30,28,Location,16
Maroon 5,2017-09-30,29,What Lovers Do,27
P!nk,2017-09-30,30,What About Us,28
Childish Gambino,2017-09-30,31,Redbone,12
Kane Brown,2017-09-30,32,What Ifs,32
Post Malone,2017-09-30,33,Congratulations,8
Justin Bieber,2017-09-30,34,Friends,20
DJ Khaled,2017-09-30,35,I'm The One,1
SZA,2017-09-30,36,Love Galore,33
Calvin Harris,2017-09-30,37,Feels,20
Dustin Lynch,2017-09-30,38,Small Town Boy,36
Kendrick Lamar,2017-09-30,39,Loyalty.,14
Imagine Dragons,2017-09-30,40,Thunder,40
Zedd,2017-09-30,41,Stay,7
Xxxtentacion,2017-09-30,42,Jocelyn Flores,31
James Arthur,2017-09-30,43,Say You Won't Let Go,11
Zayn,2017-09-30,44,Dusk Till Dawn,44
Cheat Codes,2017-09-30,45,No Promises,39
Future,2017-09-30,46,Mask Off,5
Thomas Rhett,2017-09-30,47,Unforgettable,47
Tay-K,2017-09-30,48,The Race,44
Luke Combs,2017-09-30,49,When It Rains It Pours,48
Blackbear,2017-09-30,50,Do Re Mi,50
Goldlink,2017-09-30,51,Crew,51
Jon Pardi,2017-09-30,52,Heartache On The Dance Floor,52
Kodak Black,2017-09-30,53,Roll In Peace,53
SZA,2017-09-30,54,The Weekend,54
Lil Uzi Vert,2017-09-30,55,The Way Life Goes,39
Dua Lipa,2017-09-30,56,New Rules,56
Xxxtentacion,2017-09-30,57,Fuck Love,41
Kodak Black,2017-09-30,58,Transportin',46
Marshmello,2017-09-30,59,Silence,42
2 Chainz,2017-09-30,60,It's A Vibe,44
Travis Scott,2017-09-30,61,Butterfly Effect,55
Kelly Clarkson,2017-09-30,62,Love So Soft,62
Playboi Carti,2017-09-30,63,Magnolia,29
Camila Cabello,2017-09-30,64,Havana,64
Macklemore,2017-09-30,65,Glorious,65
Kenny Chesney,2017-09-30,66,All The Pretty Girls,66
Lil Uzi Vert,2017-09-30,67,Sauce It Up,49
Old Dominion,2017-09-30,68,No Such Thing As A Broken Heart,46
Jacquees,2017-09-30,69,B.E.D.,69
Maluma,2017-09-30,70,Felices Los 4,48
Halsey,2017-09-30,71,Bad At Love,71
Louis Tomlinson,2017-09-30,72,Back To You,40
Blake Shelton,2017-09-30,73,I'll Name The Dogs,73
Selena Gomez,2017-09-30,74,Fetish,27
Wisin,2017-09-30,75,Escapate Conmigo,63
Meek Mill,2017-09-30,76,Whatever You Need,51
Jason Aldean,2017-09-30,77,They Don't Know,76
Carly Pearce,2017-09-30,78,Every Little Thing,78
Xxxtentacion,2017-09-30,79,Everybody Dies In Their Nightmares,54
Kane Brown,2017-09-30,80,Found You,80
Lil Pump,2017-09-30,81,Gucci Gang,81
Lanco,2017-09-30,82,Greatest Love Story,82
Bruno Mars,2017-09-30,83,Versace On The Floor,33
Midland,2017-09-30,84,Drinkin' Problem,45
G-Eazy,2017-09-30,85,No Limit,85
Kip Moore,2017-09-30,86,More Girls Like You,82
Bhad Bhabie,2017-09-30,87,These Heaux,77
Young Thug,2017-09-30,88,Relationship,83
Chris Brown,2017-09-30,89,Questions,89
Billy Currington,2017-09-30,90,Do I Make You Wanna,47
Luke Bryan,2017-09-30,91,Light It Up,76
Katy Perry,2017-09-30,92,Swish Swish,46
The Revivalists,2017-09-30,93,Wish I Knew You,84
Brothers Osborne,2017-09-30,94,It Ain't My Fault,79
Maren Morris,2017-09-30,95,I Could Use A Love Song,92
Chris Janson,2017-09-30,96,Fix A Drink,95
Metro Boomin,2017-09-30,97,No Complaints,71
Chris Brown,2017-09-30,98,Pills And Automobiles,98
Hailee Steinfeld,2017-09-30,99,Let Me Go,99
Lil Uzi Vert,2017-09-30,100,444+222,60
Taylor Swift,2017-09-23,1,Look What You Made Me Do,1
Cardi B,2017-09-23,2,Bodak Yellow (Money Moves),2
Luis Fonsi,2017-09-23,3,Despacito,1
Taylor Swift,2017-09-23,4,...Ready For It?,4
Logic,2017-09-23,5,1-800-273-8255,5
DJ Khaled,2017-09-23,6,Wild Thoughts,2
Charlie Puth,2017-09-23,7,Attention,5
Imagine Dragons,2017-09-23,8,Believer,4
French Montana,2017-09-23,9,Unforgettable,3
Shawn Mendes,2017-09-23,10,There's Nothing Holdin' Me Back,6
Yo Gotti,2017-09-23,11,Rake It Up,10
21 Savage,2017-09-23,12,Bank Account,12
Demi Lovato,2017-09-23,13,Sorry Not Sorry,13
Liam Payne,2017-09-23,14,Strip That Down,10
Niall Horan,2017-09-23,15,Slow Hands,14
Ed Sheeran,2017-09-23,16,Shape Of You,1
Bruno Mars,2017-09-23,17,That's What I Like,1
Portugal. The Man,2017-09-23,18,Feel It Still,18
Lil Uzi Vert,2017-09-23,19,XO Tour Llif3,7
Sam Hunt,2017-09-23,20,Body Like A Back Road,6
Kendrick Lamar,2017-09-23,21,Humble.,1
J. Balvin,2017-09-23,22,Mi Gente,21
Calvin Harris,2017-09-23,23,Feels,20
Post Malone,2017-09-23,24,Congratulations,8
The Chainsmokers,2017-09-23,25,Something Just Like This,3
Ke$ha,2017-09-23,26,Praying,22
Maroon 5,2017-09-23,27,What Lovers Do,27
Childish Gambino,2017-09-23,28,Redbone,12
DJ Khaled,2017-09-23,29,I'm The One,1
Khalid,2017-09-23,30,Location,16
Gucci Mane,2017-09-23,31,I Get The Bag,31
P!nk,2017-09-23,32,What About Us,28
Khalid,2017-09-23,33,Young Dumb & Broke,32
Zedd,2017-09-23,34,Stay,7
Justin Bieber,2017-09-23,35,Friends,20
Kendrick Lamar,2017-09-23,36,Loyalty.,14
SZA,2017-09-23,37,Love Galore,33
Xxxtentacion,2017-09-23,38,Jocelyn Flores,31
James Arthur,2017-09-23,39,Say You Won't Let Go,11
Kane Brown,2017-09-23,40,What Ifs,38
Dustin Lynch,2017-09-23,41,Small Town Boy,36
Cheat Codes,2017-09-23,42,No Promises,39
Future,2017-09-23,43,Mask Off,5
Tay-K,2017-09-23,44,The Race,44
Imagine Dragons,2017-09-23,45,Thunder,45
Kodak Black,2017-09-23,46,Transportin',46
Lil Uzi Vert,2017-09-23,47,The Way Life Goes,39
Luke Combs,2017-09-23,48,When It Rains It Pours,48
Xxxtentacion,2017-09-23,49,Fuck Love,41
Blackbear,2017-09-23,50,Do Re Mi,50
2 Chainz,2017-09-23,51,It's A Vibe,44
Goldlink,2017-09-23,52,Crew,51
Kodak Black,2017-09-23,53,Roll In Peace,53
Marshmello,2017-09-23,54,Silence,42
Katy Perry,2017-09-23,55,Swish Swish,46
Jon Pardi,2017-09-23,56,Heartache On The Dance Floor,54
Lil Uzi Vert,2017-09-23,57,Sauce It Up,49
Travis Scott,2017-09-23,58,Butterfly Effect,55
Old Dominion,2017-09-23,59,No Such Thing As A Broken Heart,46
Playboi Carti,2017-09-23,60,Magnolia,29
SZA,2017-09-23,61,The Weekend,61
Dua Lipa,2017-09-23,62,New Rules,62
Thomas Rhett,2017-09-23,63,Unforgettable,63
Louis Tomlinson,2017-09-23,64,Back To You,40
Selena Gomez,2017-09-23,65,Fetish,27
Maluma,2017-09-23,66,Felices Los 4,48
Kenny Chesney,2017-09-23,67,All The Pretty Girls,67
Macklemore,2017-09-23,68,Glorious,68
Jacquees,2017-09-23,69,B.E.D.,69
Xxxtentacion,2017-09-23,70,Everybody Dies In Their Nightmares,54
Bruno Mars,2017-09-23,71,Versace On The Floor,33
Meek Mill,2017-09-23,72,Whatever You Need,51
Camila Cabello,2017-09-23,73,Havana,73
Wisin,2017-09-23,74,Escapate Conmigo,63
Midland,2017-09-23,75,Drinkin' Problem,45
Jason Aldean,2017-09-23,76,They Don't Know,76
Bhad Bhabie,2017-09-23,77,These Heaux,77
Carly Pearce,2017-09-23,78,Every Little Thing,78
Lil Uzi Vert,2017-09-23,79,444+222,60
Billy Currington,2017-09-23,80,Do I Make You Wanna,47
Halsey,2017-09-23,81,Bad At Love,81
Kip Moore,2017-09-23,82,More Girls Like You,82
Brothers Osborne,2017-09-23,83,It Ain't My Fault,79
The Revivalists,2017-09-23,84,Wish I Knew You,84
Luke Bryan,2017-09-23,85,Light It Up,76
Lanco,2017-09-23,86,Greatest Love Story,86
Dylan Scott,2017-09-23,87,My Girl,39
Hailee Steinfeld,2017-09-23,88,Most Girls,58
Chris Brown,2017-09-23,89,Questions,89
Young Thug,2017-09-23,90,Relationship,83
Lil Uzi Vert,2017-09-23,91,Dark Queen,91
Maren Morris,2017-09-23,92,I Could Use A Love Song,92
Lil Uzi Vert,2017-09-23,93,X,81
Lil Uzi Vert,2017-09-23,94,Neon Guts,79
Chris Janson,2017-09-23,95,Fix A Drink,95
Xxxtentacion,2017-09-23,96,Revenge,77
Miguel,2017-09-23,97,Sky Walker,97
Justin Moore,2017-09-23,98,Somebody Else Will,59
The Weeknd,2017-09-23,99,Reminder,31
DeJ Loaf,2017-09-23,100,No Fear,100
Taylor Swift,2017-09-16,1,Look What You Made Me Do,1
Luis Fonsi,2017-09-16,2,Despacito,1
Cardi B,2017-09-16,3,Bodak Yellow (Money Moves),3
DJ Khaled,2017-09-16,4,Wild Thoughts,2
Charlie Puth,2017-09-16,5,Attention,5
Imagine Dragons,2017-09-16,6,Believer,4
French Montana,2017-09-16,7,Unforgettable,3
Shawn Mendes,2017-09-16,8,There's Nothing Holdin' Me Back,6
Logic,2017-09-16,9,1-800-273-8255,9
Liam Payne,2017-09-16,10,Strip That Down,10
Ed Sheeran,2017-09-16,11,Shape Of You,1
21 Savage,2017-09-16,12,Bank Account,12
Yo Gotti,2017-09-16,13,Rake It Up,10
Kendrick Lamar,2017-09-16,14,Humble.,1
Niall Horan,2017-09-16,15,Slow Hands,14
Lil Uzi Vert,2017-09-16,16,XO Tour Llif3,7
Bruno Mars,2017-09-16,17,That's What I Like,1
Demi Lovato,2017-09-16,18,Sorry Not Sorry,18
Sam Hunt,2017-09-16,19,Body Like A Back Road,6
Portugal. The Man,2017-09-16,20,Feel It Still,20
Post Malone,2017-09-16,21,Congratulations,8
Calvin Harris,2017-09-16,22,Feels,20
J. Balvin,2017-09-16,23,Mi Gente,21
DJ Khaled,2017-09-16,24,I'm The One,1
Childish Gambino,2017-09-16,25,Redbone,12
The Chainsmokers,2017-09-16,26,Something Just Like This,3
Ke$ha,2017-09-16,27,Praying,22
P!nk,2017-09-16,28,What About Us,28
Khalid,2017-09-16,29,Location,16
Zedd,2017-09-16,30,Stay,7
Xxxtentacion,2017-09-16,31,Jocelyn Flores,31
Khalid,2017-09-16,32,Young Dumb & Broke,32
Justin Bieber,2017-09-16,33,Friends,20
James Arthur,2017-09-16,34,Say You Won't Let Go,11
Kendrick Lamar,2017-09-16,35,Loyalty.,14
SZA,2017-09-16,36,Love Galore,33
Future,2017-09-16,37,Mask Off,5
Dustin Lynch,2017-09-16,38,Small Town Boy,36
Lil Uzi Vert,2017-09-16,39,The Way Life Goes,39
Kane Brown,2017-09-16,40,What Ifs,38
Xxxtentacion,2017-09-16,41,Fuck Love,41
Gucci Mane,2017-09-16,42,I Get The Bag,34
Cheat Codes,2017-09-16,43,No Promises,39
Kygo,2017-09-16,44,It Ain't Me,10
Imagine Dragons,2017-09-16,45,Thunder,45
Old Dominion,2017-09-16,46,No Such Thing As A Broken Heart,46
Katy Perry,2017-09-16,47,Swish Swish,46
2 Chainz,2017-09-16,48,It's A Vibe,44
Lil Uzi Vert,2017-09-16,49,Sauce It Up,49
Blackbear,2017-09-16,50,Do Re Mi,50
Goldlink,2017-09-16,51,Crew,51
Marshmello,2017-09-16,52,Silence,42
Playboi Carti,2017-09-16,53,Magnolia,29
Xxxtentacion,2017-09-16,54,Everybody Dies In Their Nightmares,54
